phylum	genus	date	pmid
Proteobacteria	Escherichia	1993-10	8224884
Proteobacteria	Escherichia	1993-10	8224882
Proteobacteria	Escherichia	1993-10	8224881
Proteobacteria	Escherichia	1993-10	8224880
Proteobacteria	Escherichia	1993-10	8218206
Proteobacteria	Escherichia	1993-10	8226799
Proteobacteria	Escherichia	1993-10	8226777
Proteobacteria	Escherichia	1993-10	8226770
Proteobacteria	Escherichia	1993-10	8226769
Proteobacteria	Escherichia	1993-10	8226746
Proteobacteria	Escherichia	1993-10	8177740
Proteobacteria	Escherichia	1993-10	7901203
Proteobacteria	Escherichia	1993-10	7901199
Proteobacteria	Escherichia	1993-10	8402918
Proteobacteria	Escherichia	1993-10	8218419
Proteobacteria	Escherichia	1993-10	8218173
Proteobacteria	Escherichia	1993-10	8198620
Proteobacteria	Escherichia	1993-10	7692973
Proteobacteria	Escherichia	1993-10	7692961
Proteobacteria	Escherichia	1993-10	8405471
Proteobacteria	Escherichia	1993-10	8415746
Proteobacteria	Escherichia	1993-10	8415705
Proteobacteria	Escherichia	1993-10	8415701
Proteobacteria	Escherichia	1993-10	8408076
Proteobacteria	Escherichia	1993-10	8408044
Proteobacteria	Escherichia	1993-10	8408015
Proteobacteria	Escherichia	1993-10	8402682
Proteobacteria	Escherichia	1993-10	8402653
Proteobacteria	Escherichia	1993-10	8271310
Proteobacteria	Escherichia	1993-10	8240259
Proteobacteria	Escherichia	1993-10	8240249
Proteobacteria	Escherichia	1993-10	8224864
Proteobacteria	Escherichia	1993-10	8223622
Proteobacteria	Escherichia	1993-10	8223615
Proteobacteria	Escherichia	1993-10	8216331
Proteobacteria	Escherichia	1993-10	8216283
Proteobacteria	Escherichia	1993-10	7901012
Proteobacteria	Escherichia	1993-10	7691936
Proteobacteria	Escherichia	1993-10	7691817
Proteobacteria	Escherichia	1993-10	8399222
Proteobacteria	Escherichia	1993-10	8399220
Proteobacteria	Escherichia	1993-10	8405453
Proteobacteria	Escherichia	1993-10	8399388
Proteobacteria	Escherichia	1993-10	8411163
Proteobacteria	Escherichia	1993-10	8411162
Proteobacteria	Escherichia	1993-10	8411153
Proteobacteria	Escherichia	1993-10	8411149
Proteobacteria	Escherichia	1993-10	8407984
Proteobacteria	Escherichia	1993-10	8407961
Proteobacteria	Escherichia	1993-10	8407953
Proteobacteria	Escherichia	1993-10	8407923
Proteobacteria	Escherichia	1993-10	8399191
Proteobacteria	Escherichia	1993-10	8236279
Proteobacteria	Escherichia	1993-10	7692068
Proteobacteria	Escherichia	1993-10	8399279
Proteobacteria	Escherichia	1993-10	8252534
Proteobacteria	Escherichia	1993-10	7504582
Proteobacteria	Escherichia	1993-10	8413229
Proteobacteria	Escherichia	1993-10	8407851
Proteobacteria	Escherichia	1993-10	8407846
Proteobacteria	Escherichia	1993-10	8407845
Proteobacteria	Escherichia	1993-10	8407843
Proteobacteria	Escherichia	1993-10	8407840
Proteobacteria	Escherichia	1993-10	8407831
Proteobacteria	Escherichia	1993-10	8407830
Proteobacteria	Escherichia	1993-10	8407827
Proteobacteria	Escherichia	1993-10	8407826
Proteobacteria	Escherichia	1993-10	8407820
Proteobacteria	Escherichia	1993-10	8407819
Proteobacteria	Escherichia	1993-10	8407812
Proteobacteria	Escherichia	1993-10	8407811
Proteobacteria	Escherichia	1993-10	8407808
Proteobacteria	Escherichia	1993-10	8407803
Proteobacteria	Escherichia	1993-10	8407802
Proteobacteria	Escherichia	1993-10	8407793
Proteobacteria	Escherichia	1993-10	8407791
Proteobacteria	Escherichia	1993-10	8407788
Proteobacteria	Escherichia	1993-10	8407787
Proteobacteria	Escherichia	1993-10	8407784
Proteobacteria	Escherichia	1993-10	8407780
Proteobacteria	Escherichia	1993-10	8406828
Proteobacteria	Escherichia	1993-10	8406819
Proteobacteria	Escherichia	1993-10	8406797
Proteobacteria	Escherichia	1993-10	8406796
Proteobacteria	Escherichia	1993-10	8404867
Proteobacteria	Escherichia	1993-10	8404847
Proteobacteria	Escherichia	1993-10	8398702
Proteobacteria	Escherichia	1993-10	8396797
Proteobacteria	Escherichia	1993-10	8376995
Proteobacteria	Escherichia	1993-10	8371344
Proteobacteria	Escherichia	1993-10	8309354
Proteobacteria	Escherichia	1993-10	8307041
Proteobacteria	Escherichia	1993-10	8297473
Proteobacteria	Escherichia	1993-10	8296450
Proteobacteria	Escherichia	1993-10	8288502
Proteobacteria	Escherichia	1993-10	8288497
Proteobacteria	Escherichia	1993-10	8284022
Proteobacteria	Escherichia	1993-10	8280797
Proteobacteria	Escherichia	1993-10	8276752
Proteobacteria	Escherichia	1993-10	8274864
Proteobacteria	Escherichia	1993-10	8274171
Proteobacteria	Escherichia	1993-10	8271116
Proteobacteria	Escherichia	1993-10	8270203
Proteobacteria	Escherichia	1993-10	8264722
Proteobacteria	Escherichia	1993-10	8264721
Proteobacteria	Escherichia	1993-10	8257133
Proteobacteria	Escherichia	1993-10	8257129
Proteobacteria	Escherichia	1993-10	8257126
Proteobacteria	Escherichia	1993-10	8254318
Proteobacteria	Escherichia	1993-10	8254317
Proteobacteria	Escherichia	1993-10	8254309
Proteobacteria	Escherichia	1993-10	8254308
Proteobacteria	Escherichia	1993-10	8254303
Proteobacteria	Escherichia	1993-10	8253955
Proteobacteria	Escherichia	1993-10	8252643
Proteobacteria	Escherichia	1993-10	8251937
Proteobacteria	Escherichia	1993-10	8251762
Proteobacteria	Escherichia	1993-10	8251760
Proteobacteria	Escherichia	1993-10	8251759
Proteobacteria	Escherichia	1993-10	8251758
Proteobacteria	Escherichia	1993-10	8251753
Proteobacteria	Escherichia	1993-10	8251748
Proteobacteria	Escherichia	1993-10	8251747
Proteobacteria	Escherichia	1993-10	8251117
Proteobacteria	Escherichia	1993-10	8251111
Proteobacteria	Escherichia	1993-10	8250569
Proteobacteria	Escherichia	1993-10	8250566
Proteobacteria	Escherichia	1993-10	8248321
Proteobacteria	Escherichia	1993-10	8242719
Proteobacteria	Escherichia	1993-10	8232209
Proteobacteria	Escherichia	1993-10	8232205
Proteobacteria	Escherichia	1993-10	8232203
Proteobacteria	Escherichia	1993-10	8232201
Proteobacteria	Escherichia	1993-10	8232193
Proteobacteria	Escherichia	1993-10	8223584
Proteobacteria	Escherichia	1993-10	8223554
Proteobacteria	Escherichia	1993-10	8223547
Proteobacteria	Escherichia	1993-10	8219072
Proteobacteria	Escherichia	1993-10	8215396
Proteobacteria	Escherichia	1993-10	8184789
Proteobacteria	Escherichia	1993-10	8180629
Proteobacteria	Escherichia	1993-10	8178511
Proteobacteria	Escherichia	1993-10	8136035
Proteobacteria	Escherichia	1993-10	8114686
Proteobacteria	Escherichia	1993-10	8104897
Proteobacteria	Escherichia	1993-10	8104225
Proteobacteria	Escherichia	1993-10	7968522
Proteobacteria	Escherichia	1993-10	7968514
Proteobacteria	Escherichia	1993-10	7968511
Proteobacteria	Escherichia	1993-10	7968510
Proteobacteria	Escherichia	1993-10	7934832
Proteobacteria	Escherichia	1993-10	7934831
Proteobacteria	Escherichia	1993-10	7934829
Proteobacteria	Escherichia	1993-10	7934827
Proteobacteria	Escherichia	1993-10	7934818
Proteobacteria	Escherichia	1993-10	7934815
Proteobacteria	Escherichia	1993-10	7916690
Proteobacteria	Escherichia	1993-10	7906006
Proteobacteria	Escherichia	1993-10	7903426
Proteobacteria	Escherichia	1993-10	7901006
Proteobacteria	Escherichia	1993-10	7765315
Proteobacteria	Escherichia	1993-10	7764331
Proteobacteria	Escherichia	1993-10	7764273
Proteobacteria	Escherichia	1993-10	7764207
Proteobacteria	Escherichia	1993-10	7764200
Proteobacteria	Escherichia	1993-10	7764098
Proteobacteria	Escherichia	1993-10	7693462
Proteobacteria	Escherichia	1993-10	7692268
Proteobacteria	Escherichia	1993-10	7692262
Proteobacteria	Escherichia	1993-10	7692254
Proteobacteria	Escherichia	1993-10	7691988
Proteobacteria	Escherichia	1993-10	7691799
Proteobacteria	Escherichia	1993-10	7691793
Proteobacteria	Escherichia	1993-10	7526119
Proteobacteria	Escherichia	1993-10	7518089
Proteobacteria	Escherichia	1993-10	7511374
Proteobacteria	Escherichia	1993-10	7507683
Proteobacteria	Escherichia	1993-10	7507624
Proteobacteria	Escherichia	1993-10	7505148
Proteobacteria	Escherichia	1993-10	7504538
Proteobacteria	Escherichia	1993-09	8406047
Proteobacteria	Escherichia	1993-09	8406046
Proteobacteria	Escherichia	1993-09	8406041
Proteobacteria	Escherichia	1993-09	8406033
Proteobacteria	Escherichia	1993-09	8216273
Proteobacteria	Escherichia	1993-09	8216271
Proteobacteria	Escherichia	1993-09	8216255
Proteobacteria	Escherichia	1993-09	8216251
Proteobacteria	Escherichia	1993-09	7916718
Proteobacteria	Escherichia	1993-09	8399167
Proteobacteria	Escherichia	1993-09	8399140
Proteobacteria	Escherichia	1993-09	8405418
Proteobacteria	Escherichia	1993-09	8405402
Proteobacteria	Escherichia	1993-09	8397194
Proteobacteria	Escherichia	1993-09	8376396
Proteobacteria	Escherichia	1993-09	8376381
Proteobacteria	Escherichia	1993-09	8376377
Proteobacteria	Escherichia	1993-09	8376373
Proteobacteria	Escherichia	1993-09	8233780
Proteobacteria	Escherichia	1993-09	8104188
Proteobacteria	Escherichia	1993-09	8104186
Proteobacteria	Escherichia	1993-09	8373762
Proteobacteria	Escherichia	1993-09	8377208
Proteobacteria	Escherichia	1993-09	8375497
Proteobacteria	Escherichia	1993-09	8406024
Proteobacteria	Escherichia	1993-09	8406009
Proteobacteria	Escherichia	1993-09	8404905
Proteobacteria	Escherichia	1993-09	8404889
Proteobacteria	Escherichia	1993-09	8397403
Proteobacteria	Escherichia	1993-09	8396922
Proteobacteria	Escherichia	1993-09	8396144
Proteobacteria	Escherichia	1993-09	8379923
Proteobacteria	Escherichia	1993-09	8378356
Proteobacteria	Escherichia	1993-09	8378332
Proteobacteria	Escherichia	1993-09	8378326
Proteobacteria	Escherichia	1993-09	8370928
Proteobacteria	Escherichia	1993-09	8366125
Proteobacteria	Escherichia	1993-09	8366112
Proteobacteria	Escherichia	1993-09	8366106
Proteobacteria	Escherichia	1993-09	8366104
Proteobacteria	Escherichia	1993-09	8366082
Proteobacteria	Escherichia	1993-09	8366070
Proteobacteria	Escherichia	1993-09	8224790
Proteobacteria	Escherichia	1993-09	8103521
Proteobacteria	Escherichia	1993-09	8103514
Proteobacteria	Escherichia	1993-09	8369314
Proteobacteria	Escherichia	1993-09	8369296
Proteobacteria	Escherichia	1993-09	8365490
Proteobacteria	Escherichia	1993-09	8365483
Proteobacteria	Escherichia	1993-09	8414981
Proteobacteria	Escherichia	1993-09	8414974
Proteobacteria	Escherichia	1993-09	8396421
Proteobacteria	Escherichia	1993-09	8396545
Proteobacteria	Escherichia	1993-09	8370545
Proteobacteria	Escherichia	1993-09	8370543
Proteobacteria	Escherichia	1993-09	8370539
Proteobacteria	Escherichia	1993-09	8370537
Proteobacteria	Escherichia	1993-09	8370535
Proteobacteria	Escherichia	1993-09	8370532
Proteobacteria	Escherichia	1993-09	8370530
Proteobacteria	Escherichia	1993-09	8370466
Proteobacteria	Escherichia	1993-09	7690339
Proteobacteria	Escherichia	1993-09	18613103
Proteobacteria	Escherichia	1993-09	18613100
Proteobacteria	Escherichia	1993-09	8395513
Proteobacteria	Escherichia	1993-09	8377187
Proteobacteria	Escherichia	1993-09	8377179
Proteobacteria	Escherichia	1993-09	8360176
Proteobacteria	Escherichia	1993-09	8360165
Proteobacteria	Escherichia	1993-09	8360156
Proteobacteria	Escherichia	1993-09	8103048
Proteobacteria	Escherichia	1993-09	7690854
Proteobacteria	Escherichia	1993-09	8373817
Proteobacteria	Escherichia	1993-09	8104036
Proteobacteria	Escherichia	1993-09	7693348
Proteobacteria	Escherichia	1993-09	16349035
Proteobacteria	Escherichia	1993-09	8521373
Proteobacteria	Escherichia	1993-09	8413197
Proteobacteria	Escherichia	1993-09	8413183
Proteobacteria	Escherichia	1993-09	8413182
Proteobacteria	Escherichia	1993-09	8413178
Proteobacteria	Escherichia	1993-09	8408542
Proteobacteria	Escherichia	1993-09	8405966
Proteobacteria	Escherichia	1993-09	8405961
Proteobacteria	Escherichia	1993-09	8400875
Proteobacteria	Escherichia	1993-09	8400138
Proteobacteria	Escherichia	1993-09	8398213
Proteobacteria	Escherichia	1993-09	8397188
Proteobacteria	Escherichia	1993-09	8397187
Proteobacteria	Escherichia	1993-09	8397186
Proteobacteria	Escherichia	1993-09	8396123
Proteobacteria	Escherichia	1993-09	8396119
Proteobacteria	Escherichia	1993-09	8396118
Proteobacteria	Escherichia	1993-09	8396116
Proteobacteria	Escherichia	1993-09	8395005
Proteobacteria	Escherichia	1993-09	8376968
Proteobacteria	Escherichia	1993-09	8376595
Proteobacteria	Escherichia	1993-09	8376352
Proteobacteria	Escherichia	1993-09	8376348
Proteobacteria	Escherichia	1993-09	8376347
Proteobacteria	Escherichia	1993-09	8376329
Proteobacteria	Escherichia	1993-09	8375484
Proteobacteria	Escherichia	1993-09	8375395
Proteobacteria	Escherichia	1993-09	8375392
Proteobacteria	Escherichia	1993-09	8373374
Proteobacteria	Escherichia	1993-09	8373367
Proteobacteria	Escherichia	1993-09	8373352
Proteobacteria	Escherichia	1993-09	8373350
Proteobacteria	Escherichia	1993-09	8373200
Proteobacteria	Escherichia	1993-09	8367478
Proteobacteria	Escherichia	1993-09	8367471
Proteobacteria	Escherichia	1993-09	8366055
Proteobacteria	Escherichia	1993-09	8366054
Proteobacteria	Escherichia	1993-09	8366049
Proteobacteria	Escherichia	1993-09	8366047
Proteobacteria	Escherichia	1993-09	8366046
Proteobacteria	Escherichia	1993-09	8366044
Proteobacteria	Escherichia	1993-09	8366042
Proteobacteria	Escherichia	1993-09	8366040
Proteobacteria	Escherichia	1993-09	8366033
Proteobacteria	Escherichia	1993-09	8366028
Proteobacteria	Escherichia	1993-09	8366027
Proteobacteria	Escherichia	1993-09	8366025
Proteobacteria	Escherichia	1993-09	8366023
Proteobacteria	Escherichia	1993-09	8366018
Proteobacteria	Escherichia	1993-09	8359929
Proteobacteria	Escherichia	1993-09	8359919
Proteobacteria	Escherichia	1993-09	8359918
Proteobacteria	Escherichia	1993-09	8359916
Proteobacteria	Escherichia	1993-09	8359880
Proteobacteria	Escherichia	1993-09	8356805
Proteobacteria	Escherichia	1993-09	8292747
Proteobacteria	Escherichia	1993-09	8289846
Proteobacteria	Escherichia	1993-09	8289843
Proteobacteria	Escherichia	1993-09	8289840
Proteobacteria	Escherichia	1993-09	8282738
Proteobacteria	Escherichia	1993-09	8282737
Proteobacteria	Escherichia	1993-09	8282728
Proteobacteria	Escherichia	1993-09	8282725
Proteobacteria	Escherichia	1993-09	8279123
Proteobacteria	Escherichia	1993-09	8276227
Proteobacteria	Escherichia	1993-09	8260940
Proteobacteria	Escherichia	1993-09	8260932
Proteobacteria	Escherichia	1993-09	8256503
Proteobacteria	Escherichia	1993-09	8254901
Proteobacteria	Escherichia	1993-09	8253068
Proteobacteria	Escherichia	1993-09	8248102
Proteobacteria	Escherichia	1993-09	8248101
Proteobacteria	Escherichia	1993-09	8248100
Proteobacteria	Escherichia	1993-09	8248098
Proteobacteria	Escherichia	1993-09	8246933
Proteobacteria	Escherichia	1993-09	8246924
Proteobacteria	Escherichia	1993-09	8242487
Proteobacteria	Escherichia	1993-09	8237112
Proteobacteria	Escherichia	1993-09	8234495
Proteobacteria	Escherichia	1993-09	8234489
Proteobacteria	Escherichia	1993-09	8234488
Proteobacteria	Escherichia	1993-09	8217165
Proteobacteria	Escherichia	1993-09	8215382
Proteobacteria	Escherichia	1993-09	8215376
Proteobacteria	Escherichia	1993-09	8215374
Proteobacteria	Escherichia	1993-09	8215365
Proteobacteria	Escherichia	1993-09	8142607
Proteobacteria	Escherichia	1993-09	8118009
Proteobacteria	Escherichia	1993-09	8118008
Proteobacteria	Escherichia	1993-09	8104613
Proteobacteria	Escherichia	1993-09	8104179
Proteobacteria	Escherichia	1993-09	7934935
Proteobacteria	Escherichia	1993-09	7934933
Proteobacteria	Escherichia	1993-09	7934926
Proteobacteria	Escherichia	1993-09	7934914
Proteobacteria	Escherichia	1993-09	7934909
Proteobacteria	Escherichia	1993-09	7916689
Proteobacteria	Escherichia	1993-09	7839906
Proteobacteria	Escherichia	1993-09	7765313
Proteobacteria	Escherichia	1993-09	7764224
Proteobacteria	Escherichia	1993-09	7764221
Proteobacteria	Escherichia	1993-09	7764167
Proteobacteria	Escherichia	1993-09	7764112
Proteobacteria	Escherichia	1993-09	7694544
Proteobacteria	Escherichia	1993-09	7693743
Proteobacteria	Escherichia	1993-09	7690978
Proteobacteria	Escherichia	1993-09	7690747
Proteobacteria	Escherichia	1993-09	7690702
Proteobacteria	Escherichia	1993-09	7689539
Proteobacteria	Escherichia	1993-09	7688824
Proteobacteria	Escherichia	1993-09	7523832
Proteobacteria	Escherichia	1993-08	8395836
Proteobacteria	Escherichia	1993-08	8395826
Proteobacteria	Escherichia	1993-08	8364033
Proteobacteria	Escherichia	1993-08	8364025
Proteobacteria	Escherichia	1993-08	8396044
Proteobacteria	Escherichia	1993-08	8365476
Proteobacteria	Escherichia	1993-08	8395352
Proteobacteria	Escherichia	1993-08	8394358
Proteobacteria	Escherichia	1993-08	8394350
Proteobacteria	Escherichia	1993-08	8359690
Proteobacteria	Escherichia	1993-08	8349709
Proteobacteria	Escherichia	1993-08	8349667
Proteobacteria	Escherichia	1993-08	8349665
Proteobacteria	Escherichia	1993-08	8349655
Proteobacteria	Escherichia	1993-08	8395210
Proteobacteria	Escherichia	1993-08	8357800
Proteobacteria	Escherichia	1993-08	8357799
Proteobacteria	Escherichia	1993-08	8354403
Proteobacteria	Escherichia	1993-08	8354401
Proteobacteria	Escherichia	1993-08	18613077
Proteobacteria	Escherichia	1993-08	8357841
Proteobacteria	Escherichia	1993-08	8357835
Proteobacteria	Escherichia	1993-08	8347678
Proteobacteria	Escherichia	1993-08	8370040
Proteobacteria	Escherichia	1993-08	8393825
Proteobacteria	Escherichia	1993-08	8352804
Proteobacteria	Escherichia	1993-08	8352802
Proteobacteria	Escherichia	1993-08	8352795
Proteobacteria	Escherichia	1993-08	8352787
Proteobacteria	Escherichia	1993-08	8352757
Proteobacteria	Escherichia	1993-08	8347657
Proteobacteria	Escherichia	1993-08	8344533
Proteobacteria	Escherichia	1993-08	8344530
Proteobacteria	Escherichia	1993-08	8344528
Proteobacteria	Escherichia	1993-08	8344527
Proteobacteria	Escherichia	1993-08	8344525
Proteobacteria	Escherichia	1993-08	8344523
Proteobacteria	Escherichia	1993-08	8344522
Proteobacteria	Escherichia	1993-08	8344521
Proteobacteria	Escherichia	1993-08	8344520
Proteobacteria	Escherichia	1993-08	8344518
Proteobacteria	Escherichia	1993-08	8405953
Proteobacteria	Escherichia	1993-08	8405948
Proteobacteria	Escherichia	1993-08	8395057
Proteobacteria	Escherichia	1993-08	8394343
Proteobacteria	Escherichia	1993-08	8394331
Proteobacteria	Escherichia	1993-08	8365410
Proteobacteria	Escherichia	1993-08	8365406
